ID_Filme;title;rating;release_date;countries_origin;genres;languages
1628;Mr. Vampire 1992;63;sábado, 8 de agosto de 1992;Hong Kong;Fantasy;Cantonese, Mandarin
1638;The Boxer from Shantung;70;quinta-feira, 2 de novembro de 1972;Hong Kong;Kung Fu, Martial Arts, Action, Crime, Drama, Romance;Mandarin
1877;Fist of Fury;72;sábado, 9 de setembro de 1972;Hong Kong;Kung Fu, Martial Arts, Action, Drama, Romance, Thriller;Mandarin, Cantonese, English
1896;Anita;70;sábado, 11 de dezembro de 2021;Hong Kong;Biography, Drama, History, Music;Cantonese, English, Japanese, Mandarin
2117;Fists of the White Lotus;71;terça-feira, 1 de janeiro de 1980;Hong Kong;Kung Fu, Martial Arts, Action, Drama;Cantonese, Mandarin
2283;Once Upon a Time in China and America;63;quinta-feira, 2 de janeiro de 1997;Hong Kong;Martial Arts, Wuxia, Action, Adventure, History, Western;Mandarin, English, Cantonese
2509;The Orphan;74;quinta-feira, 3 de março de 1960;Hong Kong;Drama, Family;Cantonese
2856;Out of the Dark;68;quarta-feira, 7 de junho de 1995;Hong Kong;Dark Comedy, Slapstick, Supernatural Horror, Comedy, Horror;Cantonese, Hokkien
3035;The Imp;63;segunda-feira, 11 de maio de 1981;Hong Kong;Horror;Cantonese
3095;My Father Is a Hero;65;sexta-feira, 3 de fevereiro de 1995;Hong Kong;Martial Arts, Action, Crime, Drama, Thriller;Cantonese, English
3123;Undeclared War;62;terça-feira, 9 de janeiro de 1990;Hong Kong;Gun Fu, Action, Crime, Thriller;Cantonese, English, Polish
3202;Red Spell Spells Red;58;domingo, 11 de setembro de 1983;Hong Kong;Horror;Mandarin, Cantonese
3499;The Kid with the Golden Arm;70;domingo, 11 de fevereiro de 1979;Hong Kong;Action, Drama;Mandarin
3512;Peace Hotel;62;segunda-feira, 4 de dezembro de 1995;Hong Kong;Action, Crime, Drama, Romance, Western;Cantonese, English
3542;The Adventurers;60;quarta-feira, 8 de fevereiro de 1995;Hong Kong;Gun Fu, Action, Drama;Cantonese, English, Mandarin
3609;Maybe It's Love;56;segunda-feira, 3 de setembro de 1984;Hong Kong;Drama, Mystery;Cantonese
4082;Five Deadly Venoms;70;sexta-feira, 8 de dezembro de 1978;Hong Kong;Kung Fu, Martial Arts, Action, Drama, Mystery;Mandarin, Cantonese
4146;The Musical Vampire;54;quinta-feira, 9 de abril de 1992;Hong Kong;Comedy, Fantasy;Cantonese
4226;Women on the Run;58;domingo, 11 de abril de 1993;Hong Kong;Martial Arts, Action, Thriller;Cantonese
4317;Evil Instinct;43;sexta-feira, 5 de abril de 1996;Hong Kong;Mystery, Thriller;Cantonese
4562;The Magic Blade;70;sábado, 10 de julho de 1976;Hong Kong;Action, Drama;Mandarin
4764;Death Duel;67;quinta-feira, 7 de julho de 1977;Hong Kong;Martial Arts, Action, Drama;Mandarin, Cantonese
4796;Jade Tiger;69;terça-feira, 5 de julho de 1977;Hong Kong;Action, Adventure;Mandarin
5038;An Eye for an Eye;56;sexta-feira, 5 de outubro de 1990;Hong Kong;Action, Crime;Cantonese, Mandarin
5693;The Magnificent Scoundrels;65;quinta-feira, 10 de outubro de 1991;Hong Kong;Buddy Comedy, Farce, Slapstick, Comedy, Crime;Cantonese
5934;Dreadnaught;71;domingo, 3 de maio de 1981;Hong Kong;Slapstick, Action, Comedy, Horror;Cantonese
5936;Behind the Yellow Line;57;sábado, 10 de março de 1984;Hong Kong;Comedy, Drama, Romance;Cantonese
6233;Bio-Zombie;64;sexta-feira, 6 de novembro de 1998;Hong Kong;Dark Comedy, Zombie Horror, Comedy, Horror, Sci-Fi;Cantonese, Hakka
6254;Ching fung dik sau;65;segunda-feira, 4 de março de 1985;Hong Kong;Action, Comedy, Romance;Cantonese, English
6512;Last Hero in China;66;segunda-feira, 4 de janeiro de 1993;Hong Kong;Martial Arts, Action, Comedy;Cantonese, Mandarin, English
6914;Crazy Safari;54;terça-feira, 7 de maio de 1991;Hong Kong;Comedy, Fantasy;Cantonese, English, Ungwatsi
6922;First Strike;66;quarta-feira, 1 de outubro de 1997;Hong Kong;Action, Adventure, Comedy, Crime, Drama, Thriller;Cantonese, Mandarin, Russian, Ukrainian
7242;The Longest Nite;72;quinta-feira, 1 de janeiro de 1998;Hong Kong;Action, Crime, Mystery, Thriller;Cantonese
7312;She Shoots Straight;67;quarta-feira, 4 de julho de 1990;Hong Kong;Gun Fu, Action, Crime;Vietnamese, English, Cantonese
7459;The Owl vs. Bumbo;57;quarta-feira, 12 de dezembro de 1984;Hong Kong;Action, Comedy;Cantonese, Mandarin
7762;Devil Fetus 2: The Rape After;55;sexta-feira, 5 de outubro de 1984;Hong Kong;Horror;Cantonese
7978;Once a Thief;67;sábado, 2 de fevereiro de 1991;Hong Kong;Gun Fu, Action, Comedy, Crime, Thriller;French, Cantonese, English, Hakka
8080;The Young Master;70;terça-feira, 2 de setembro de 1980;Hong Kong;Kung Fu, Martial Arts, Action, Adventure, Comedy;Cantonese
8084;Tiger Cage II;69;quinta-feira, 8 de novembro de 1990;Hong Kong;Action, Comedy, Crime, Thriller;Cantonese
8129;Five Superfighters;64;terça-feira, 9 de janeiro de 1979;Hong Kong;Action, Comedy, Drama;Cantonese, Mandarin
8133;Eastern Condors;71;segunda-feira, 7 de setembro de 1987;Hong Kong;Gun Fu, Action, Adventure, War;Cantonese, English
8275;Sex and Zen III;53;sábado, 11 de julho de 1998;Hong Kong;Drama, Horror;Cantonese
8312;The Sword Stained with Royal Blood;65;quarta-feira, 3 de junho de 1981;Hong Kong;Action, Drama;Mandarin
8536;The Bare-Footed Kid;64;quinta-feira, 4 de março de 1993;Hong Kong;Action, Drama;Cantonese
9233;All Men Are Brothers;64;domingo, 5 de outubro de 1975;Hong Kong;Action, Adventure;Mandarin
9346;False Lady;57;quarta-feira, 4 de março de 1992;Hong Kong;Comedy, Fantasy, Romance;Cantonese
9559;Dirty Ho;71;domingo, 8 de abril de 1979;Hong Kong;Kung Fu, Action, Comedy, Drama;Cantonese, Mandarin
9577;Shaolin Martial Arts;68;sexta-feira, 8 de março de 1974;Hong Kong;Martial Arts, Action, Drama;Mandarin
9853;The New Legend of Shaolin;63;quinta-feira, 3 de março de 1994;Hong Kong;Martial Arts, Action, Adventure, Comedy, Drama, History, Romance;Cantonese
9911;The Legend;71;sábado, 3 de abril de 1993;Hong Kong;Action, Comedy, History;Cantonese
10406;Hidden Passion;59;quinta-feira, 12 de dezembro de 1991;Hong Kong;Crime, Drama, Romance;Cantonese
10508;Green Snake;72;domingo, 11 de abril de 1993;Hong Kong;Drama, Fantasy, Romance;Cantonese
10640;Human Pork Chop;48;terça-feira, 1 de maio de 2001;Hong Kong;True Crime, Biography, Crime, Horror;Cantonese
10753;Peking Opera Blues;72;segunda-feira, 9 de junho de 1986;Hong Kong;Action, Comedy, History;Cantonese, Mandarin
11281;Pretty Woman;50;quarta-feira, 12 de junho de 1991;Hong Kong;Action, Comedy, Crime, Romance;Cantonese
11676;Shanghai Blues;70;sábado, 10 de novembro de 1984;Hong Kong;Comedy, Romance;Cantonese
11923;Raped by an Angel 3: Sexual Fantasy of the Chief Executive;43;sábado, 7 de março de 1998;Hong Kong;Horror, Mystery, Thriller;Cantonese
11987;Come Drink with Me;69;segunda-feira, 4 de julho de 1966;Hong Kong;Wuxia, Action, Crime;Mandarin
12328;High Risk;61;quinta-feira, 7 de dezembro de 1995;Hong Kong;Dark Comedy, Gun Fu, Action, Comedy, Crime, Thriller;Cantonese, Mandarin, English
12412;Fulltime Killer;68;quinta-feira, 8 de março de 2001;Hong Kong;Gun Fu, Action, Crime, Drama, Thriller;English, Mandarin, Japanese, Cantonese, Italian
12511;Knockabout;72;terça-feira, 4 de dezembro de 1979;Hong Kong;Martial Arts, Slapstick, Action, Comedy, Drama;Cantonese
12783;Tricky Brains;70;sábado, 2 de fevereiro de 1991;Hong Kong;Comedy, Romance;Cantonese, English
12869;The Wandering Swordsman;65;quinta-feira, 2 de abril de 1970;Hong Kong;Action, Drama;Mandarin
13031;Mad Monkey Kung Fu;67;quinta-feira, 10 de maio de 1979;Hong Kong;Action, Comedy;Cantonese, Mandarin
13522;My Lucky Stars;63;quarta-feira, 2 de outubro de 1985;Hong Kong;Martial Arts, Action, Comedy, Crime;Cantonese, Japanese
13615;Shaolin and Wu Tang;71;quinta-feira, 7 de julho de 1983;Hong Kong;Action;Cantonese, Mandarin
14432;A Better Tomorrow;74;sábado, 8 de fevereiro de 1986;Hong Kong;Dark Comedy, Gangster, Gun Fu, Action, Crime, Drama, Thriller;Cantonese, Mandarin, English
14900;Holy Flame of the Martial World;68;quinta-feira, 6 de outubro de 1983;Hong Kong;Adventure, Comedy, Fantasy;Cantonese, Mandarin
15188;Hitman;61;quarta-feira, 4 de março de 1998;Hong Kong;Action, Comedy, Crime, Thriller;Cantonese, Japanese, Mandarin, English
15232;Mortuary Blues;58;quinta-feira, 8 de novembro de 1990;Hong Kong;Comedy, Horror;Cantonese
15331;Man Behind the Sun;61;terça-feira, 12 de janeiro de 1988;Hong Kong;Drama, History, Horror, War;Mandarin
15466;Happy Ghost III;62;sexta-feira, 7 de março de 1986;Hong Kong;Comedy, Crime, Fantasy, Romance;Cantonese
15472;The Big Boss;69;quarta-feira, 10 de maio de 1972;Hong Kong;Kung Fu, Martial Arts, One-Person Army Action, Action, Crime, Drama, Thriller;Mandarin, Cantonese
15538;Love in a Fallen City;62;quarta-feira, 8 de fevereiro de 1984;Hong Kong;Drama, Romance, War;Mandarin, Cantonese
15759;House of Traps;62;quarta-feira, 1 de setembro de 1982;Hong Kong;Action, Adventure;Mandarin
15791;Broken Oath;69;sábado, 12 de março de 1977;Hong Kong;Martial Arts, Action, Drama;Mandarin
15900;Her Vengeance;64;domingo, 10 de julho de 1988;Hong Kong;Crime, Drama, Horror, Thriller;Cantonese
16007;Odd Couple;71;sábado, 8 de setembro de 1979;Hong Kong;Slapstick, Action, Adventure, Comedy;Cantonese
16072;Devil Fetus;60;domingo, 9 de janeiro de 1983;Hong Kong;Horror;Cantonese
16142;Duan chang jian;62;segunda-feira, 3 de abril de 1967;Hong Kong;Action, Drama, Musical, Romance;Mandarin
16152;Kid from Kwang Tung;59;domingo, 7 de fevereiro de 1982;Hong Kong;Martial Arts, Action, Comedy, Fantasy, Horror;Cantonese, Mandarin
16174;Chungking Express;79;sábado, 3 de agosto de 1996;Hong Kong;Comedy, Crime, Drama, Mystery, Romance;Cantonese, Mandarin
16179;Legend of a Fighter;73;quinta-feira, 2 de dezembro de 1982;Hong Kong;Action, Drama, History;Mandarin, Cantonese
16376;Handsome Siblings;58;sexta-feira, 11 de dezembro de 1992;Hong Kong;Action, Comedy, Romance;Cantonese
16586;Thunderbolt;63;segunda-feira, 8 de maio de 1995;Hong Kong;Action, Crime, Thriller;Cantonese, English, Japanese
17191;Fight Back to School II;66;sexta-feira, 4 de setembro de 1992;Hong Kong;Buddy Comedy, Slapstick, Action, Comedy, Crime;Cantonese, English
17460;Powerful Four;58;quarta-feira, 1 de janeiro de 1992;Hong Kong;Crime;Cantonese
17514;An Amorous Woman of Tang Dynasty;66;sexta-feira, 6 de janeiro de 1984;Hong Kong;Action, Drama, Romance;Cantonese, Mandarin
17659;The Vengeful Beauty;67;sexta-feira, 3 de novembro de 1978;Hong Kong;Action, Adventure, Drama;Mandarin
17733;The Dragon and the Tiger Kids;66;segunda-feira, 7 de maio de 1979;Hong Kong;Action;Cantonese, Mandarin
17872;Ren zhi chu;73;terça-feira, 4 de dezembro de 1951;Hong Kong;Drama, Family;Cantonese
17887;Dangerous Encounters of the First Kind;73;sábado, 12 de abril de 1980;Hong Kong;Action, Crime, Thriller;English, Cantonese
18198;Doctor Vampire;59;terça-feira, 12 de junho de 1990;Hong Kong;Comedy, Horror;Cantonese
18207;Bruce's Deadly Fingers;50;domingo, 5 de agosto de 2018;Hong Kong;Action, Crime, Drama;Cantonese, English
18362;The Story of Drunken Master;49;quinta-feira, 7 de junho de 1979;Hong Kong;Slapstick, Action, Comedy;Cantonese
18401;Bloody Beast;54;domingo, 6 de fevereiro de 1994;Hong Kong;Crime, Horror;Cantonese
18552;Mad Mission Part 2: Aces Go Places;66;segunda-feira, 2 de maio de 1983;Hong Kong;Action, Adventure, Comedy, Crime, Family, Thriller;Cantonese
18757;Rigor Mortis;63;sexta-feira, 6 de junho de 2014;Hong Kong;Action, Fantasy, Horror;Cantonese
18838;Ghost Busting;56;segunda-feira, 11 de setembro de 1989;Hong Kong;Comedy, Fantasy, Horror;Cantonese
18945;The Magnificent Trio;62;quinta-feira, 11 de agosto de 1966;Hong Kong;Action, Drama, Romance;Mandarin
19473;Sorrows of the Forbidden City;69;quinta-feira, 11 de novembro de 1948;Hong Kong;Drama, History;Mandarin
19544;Man of Iron;62;domingo, 10 de dezembro de 1972;Hong Kong;Action, Drama;Mandarin
19637;We're Going to Eat You;65;segunda-feira, 4 de fevereiro de 1980;Hong Kong;Action, Comedy, Horror;Cantonese
20107;Shou qiang;0;quarta-feira, 11 de janeiro de 1961;Hong Kong;Drama, Thriller;Mandarin
20141;Customs Frontline;54;terça-feira, 7 de maio de 2024;Hong Kong;Action, Drama, Thriller;Mandarin, Cantonese, Chinese
20224;Lady Whirlwind;64;segunda-feira, 4 de junho de 1973;Hong Kong;Kung Fu, Martial Arts, Action, Drama;Mandarin
20298;Fatal Termination;62;sábado, 3 de março de 1990;Hong Kong;Action, Drama, Thriller;Cantonese
20328;Twin Dragons;64;sábado, 4 de setembro de 1999;Hong Kong;Farce, Slapstick, Action, Comedy;Cantonese
20332;Hex;64;domingo, 7 de setembro de 1980;Hong Kong;Crime, Fantasy, Horror, Thriller;Cantonese, Mandarin
20362;Not Scared to Die;43;sábado, 1 de dezembro de 1973;Hong Kong;Action, Drama, War;Mandarin
20370;Drunken Master;74;quarta-feira, 10 de maio de 1978;Hong Kong;Kung Fu, Martial Arts, Slapstick, Action, Comedy;Cantonese, Mandarin
20478;So Close;66;segunda-feira, 9 de dezembro de 2002;Hong Kong;Action, Crime, Thriller;Mandarin, Cantonese, English
20599;Naked Killer;59;sábado, 8 de abril de 1995;Hong Kong;Gun Fu, Action, Crime, Thriller;Cantonese, English
20759;Top Squad;60;domingo, 6 de março de 1988;Hong Kong;Action, Comedy;Cantonese, English
20886;The Love Eterne;71;segunda-feira, 4 de março de 1963;Hong Kong;Fantasy, Musical, Romance;Mandarin
21136;Fearless Hyena 2;50;domingo, 3 de abril de 1983;Hong Kong;Action, Drama;Mandarin, Cantonese
21230;Dragon Fight;59;segunda-feira, 9 de janeiro de 1989;Hong Kong;Action, Crime, Thriller;Cantonese
21300;Triple Irons;72;sexta-feira, 2 de julho de 1971;Hong Kong;Action, Drama;Mandarin
21448;Love on Delivery;69;quarta-feira, 2 de março de 1994;Hong Kong;Buddy Comedy, Parody, Quirky Comedy, Slapstick, Action, Comedy, Romance;Cantonese
21541;Long Arm of the Law;71;quarta-feira, 7 de novembro de 1984;Hong Kong;Gun Fu, Action, Crime, Drama, Thriller;Cantonese
21663;Riki-Oh: The Story of Ricky;70;sexta-feira, 4 de setembro de 1992;Hong Kong;Dark Comedy, Martial Arts, Action, Comedy, Crime, Sci-Fi, Thriller;Cantonese
21731;Challenge of the Masters;66;segunda-feira, 5 de julho de 1976;Hong Kong;Action, Drama;Cantonese, Mandarin
21928;Infernal Affairs;80;quinta-feira, 12 de dezembro de 2002;Hong Kong;Cop Drama, Crime, Drama, Mystery, Thriller;Cantonese, English, Thai
22237;Once Upon a Time in China IV;59;quarta-feira, 6 de outubro de 1993;Hong Kong;Wuxia, Action;Cantonese
22484;Corpse Mania;63;quinta-feira, 10 de julho de 2008;Hong Kong;Slasher Horror, Crime, Horror, Mystery, Thriller;Cantonese, Mandarin
22555;Golden Swallow;67;segunda-feira, 4 de março de 1968;Hong Kong;Kung Fu, Martial Arts, Wuxia, Action, Adventure, Romance;Mandarin
22767;The Carnal Sutra Mat III;49;terça-feira, 8 de outubro de 1996;Hong Kong;Crime;Cantonese
22810;Man on the Brink;69;sábado, 1 de agosto de 1981;Hong Kong;Crime, Drama;Cantonese
23268;Intimate Confessions of a Chinese Courtesan;70;quinta-feira, 7 de setembro de 1972;Hong Kong;Action, Drama;Mandarin
